timestamp	asset_composition	asset_amounts	total_portfolio_value	pnl	return	apr	net_gain_vs_hold	capital_used_in_trading	total_capital_locked	lp_fees_earned	trading_fees_paid	gas_fees_paid	max_drawdown	max_gain	impermanent_loss	asset_exposure	rebalancing_actions	notes
1747188000000	cbBTC,USDC	0.05168056,5123.50	10570.46	570.46	5.704586	24.93	77.453378	10480.83	10480.83	89.630130	0.000000	0.000000	6.072213	6.292558	-0.110437	0.00	0	
1747191600000	cbBTC,USDC	0.05168056,5123.50	10565.89	565.89	5.658869	24.86	77.631848	10476.20	10476.20	89.691277	0.000000	0.000000	6.072213	6.292558	-0.108416	0.00	0	
1747195200000	cbBTC,USDC	0.05168056,5123.50	10576.09	576.09	5.760905	24.82	77.500960	10486.27	10486.27	89.815641	0.000000	0.000000	6.072213	6.292558	-0.112834	0.00	0	
1747198800000	cbBTC,USDC	0.05168056,5123.50	10584.15	584.15	5.841469	24.78	77.423994	10494.21	10494.21	89.939561	0.000000	0.000000	6.072213	6.292558	-0.116367	0.00	0	
1747202400000	cbBTC,USDC	0.05168056,5123.50	10576.02	576.02	5.760174	24.70	77.644730	10486.06	10486.06	89.954053	0.000000	0.000000	6.072213	6.292558	-0.112740	0.00	0	
1747206000000	cbBTC,USDC	0.05168056,5123.50	10575.63	575.63	5.756316	24.66	77.777540	10485.56	10485.56	90.074054	0.000000	0.000000	6.072213	6.292558	-0.112517	0.00	0	
1747209600000	cbBTC,USDC	0.05168056,5123.50	10551.78	551.78	5.517847	24.64	78.614872	10461.48	10461.48	90.301710	0.000000	0.000000	6.072213	6.292558	-0.102110	0.00	0	
1747213200000	cbBTC,USDC	0.05168056,5123.50	10559.13	559.13	5.591343	24.64	78.697818	10468.57	10468.57	90.564134	0.000000	0.000000	6.072213	6.292558	-0.105126	0.00	0	
1747216800000	cbBTC,USDC	0.05168056,5123.50	10574.63	574.63	5.746258	24.66	78.670831	10483.71	10483.71	90.920440	0.000000	0.000000	6.072213	6.292558	-0.111700	0.00	0	
1747220400000	cbBTC,USDC	0.05168056,5123.50	10587.44	587.44	5.874360	24.63	78.511869	10496.35	10496.35	91.081805	0.000000	0.000000	6.072213	6.292558	-0.117331	0.00	0	
1747224000000	cbBTC,USDC	0.05168056,5123.50	10590.66	590.66	5.906601	24.59	78.563286	10499.45	10499.45	91.211584	0.000000	0.000000	6.072213	6.292558	-0.118728	0.00	0	
1747227600000	cbBTC,USDC	0.05168056,5123.50	10585.42	585.42	5.854214	24.63	79.169547	10493.75	10493.75	91.673479	0.000000	0.000000	6.072213	6.292558	-0.116161	0.00	0	
1747231200000	cbBTC,USDC	0.05168056,5123.50	10552.63	552.63	5.526256	24.64	80.319506	10460.64	10460.64	91.985012	0.000000	0.000000	6.072213	6.292558	-0.101754	0.00	0	
1747234800000	cbBTC,USDC	0.05168056,5123.50	10564.40	564.40	5.644045	24.69	80.480936	10471.97	10471.97	92.433380	0.000000	0.000000	6.072213	6.292558	-0.106588	0.00	0	
1747238400000	cbBTC,USDC	0.05168056,5123.50	10557.89	557.89	5.578852	24.67	80.884223	10465.22	10465.22	92.665686	0.000000	0.000000	6.072213	6.292558	-0.103695	0.00	0	
1747242000000	cbBTC,USDC	0.05168056,5123.50	10551.22	551.22	5.512215	24.68	81.375585	10458.24	10458.24	92.980327	0.000000	0.000000	6.072213	6.292558	-0.100744	0.00	0	
1747245600000	cbBTC,USDC	0.05168056,5123.50	10563.41	563.41	5.634097	24.68	81.364779	10470.14	10470.14	93.270823	0.000000	0.000000	6.072213	6.292558	-0.105799	0.00	0	
1747249200000	cbBTC,USDC	0.05168056,5123.50	10555.71	555.71	5.557106	24.64	81.665910	10462.34	10462.34	93.374357	0.000000	0.000000	6.072213	6.292558	-0.102471	0.00	0	
1747252800000	cbBTC,USDC	0.05168056,5123.50	10571.87	571.87	5.718732	24.61	81.449795	10478.31	10478.31	93.562779	0.000000	0.000000	6.072213	6.292558	-0.109336	0.00	0	
1747256400000	cbBTC,USDC	0.05168056,5123.50	10573.25	573.25	5.732507	24.56	81.482803	10479.62	10479.62	93.628995	0.000000	0.000000	6.072213	6.292558	-0.109909	0.00	0	
1747260000000	cbBTC,USDC	0.05168056,5123.50	10566.85	566.85	5.668536	24.48	81.644806	10473.22	10473.22	93.628995	0.000000	0.000000	6.072213	6.292558	-0.107129	0.00	0	
1747263600000	cbBTC,USDC	0.05168056,5123.50	10571.00	571.00	5.710045	24.43	81.614217	10477.30	10477.30	93.701684	0.000000	0.000000	6.072213	6.292558	-0.108897	0.00	0	
1747267200000	cbBTC,USDC	0.05168056,5123.50	10584.12	584.12	5.841243	24.39	81.428553	10490.28	10490.28	93.844653	0.000000	0.000000	6.072213	6.292558	-0.114611	0.00	0	
1747270800000	cbBTC,USDC	0.05168056,5123.50	10541.93	541.93	5.419348	24.33	82.535939	10448.05	10448.05	93.882648	0.000000	0.000000	6.072213	6.292558	-0.096504	0.00	0	
1747274400000	cbBTC,USDC	0.05168056,5123.50	10546.83	546.83	5.468335	24.31	82.601492	10452.77	10452.77	94.067574	0.000000	0.000000	6.072213	6.292558	-0.098455	0.00	0	
1747278000000	cbBTC,USDC	0.05168056,5123.50	10533.83	533.83	5.338325	24.27	83.045485	10439.65	10439.65	94.179488	0.000000	0.000000	6.072213	6.292558	-0.093072	0.00	0	
1747281600000	cbBTC,USDC	0.05168056,5123.50	10535.29	535.29	5.352851	24.23	83.171767	10440.95	10440.95	94.338529	0.000000	0.000000	6.072213	6.292558	-0.093597	0.00	0	
1747285200000	cbBTC,USDC	0.05168056,5123.50	10508.88	508.88	5.088792	24.17	83.872841	10414.51	10414.51	94.370088	0.000000	0.000000	6.072213	6.292558	-0.083136	0.00	0	
1747288800000	cbBTC,USDC	0.05168056,5123.50	10503.23	503.23	5.032298	24.15	84.210695	10408.67	10408.67	94.560063	0.000000	0.000000	6.072213	6.292558	-0.080902	0.00	0	
1747292400000	cbBTC,USDC	0.05168056,5123.50	10480.06	480.06	4.800554	24.14	85.052457	10385.25	10385.25	94.808649	0.000000	0.000000	6.072213	6.292558	-0.072223	0.00	0	
1747296000000	cbBTC,USDC	0.05168056,5123.50	10504.93	504.93	5.049339	24.16	84.770971	10409.79	10409.79	95.148589	0.000000	0.000000	6.072213	6.292558	-0.081327	0.00	0	
1747299600000	cbBTC,USDC	0.05168056,5123.50	10481.57	481.57	4.815717	24.14	85.563498	10386.23	10386.23	95.344519	0.000000	0.000000	6.072213	6.292558	-0.072578	0.00	0	
1747303200000	cbBTC,USDC	0.05168056,5123.50	10480.40	480.40	4.804000	24.12	85.794661	10384.86	10384.86	95.541032	0.000000	0.000000	6.072213	6.292558	-0.072084	0.00	0	
1747306800000	cbBTC,USDC	0.05168056,5123.50	10510.14	510.14	5.101356	24.13	85.371971	10414.27	10414.27	95.863224	0.000000	0.000000	6.072213	6.292558	-0.083045	0.00	0	
1747310400000	cbBTC,USDC	0.05168056,5123.50	10519.51	519.51	5.195099	24.14	85.440291	10423.35	10423.35	96.161392	0.000000	0.000000	6.072213	6.292558	-0.086570	0.00	0	
1747314000000	cbBTC,USDC	0.05168056,5123.50	10498.66	498.66	4.986632	24.19	86.484630	10402.00	10402.00	96.665044	0.000000	0.000000	6.072213	6.292558	-0.078384	0.00	0	
1747317600000	cbBTC,USDC	0.05168056,5123.50	10490.01	490.01	4.900129	24.37	87.691342	10392.38	10392.38	97.628295	0.000000	0.000000	6.072213	6.292558	-0.074820	0.00	0	
1747321200000	cbBTC,USDC	0.05168056,5123.50	10558.16	558.16	5.581569	24.47	86.674289	10459.84	10459.84	98.319455	0.000000	0.000000	6.072213	6.292558	-0.101416	0.00	0	
1747324800000	cbBTC,USDC	0.05168056,5123.50	10586.61	586.61	5.866142	24.51	86.421748	10487.84	10487.84	98.776019	0.000000	0.000000	6.072213	6.292558	-0.113526	0.00	0	
1747328400000	cbBTC,USDC	0.05168056,5123.50	10597.17	597.17	5.971709	24.53	86.518307	10498.04	10498.04	99.130934	0.000000	0.000000	6.072213	6.292558	-0.118091	0.00	0	
1747332000000	cbBTC,USDC	0.05168056,5123.50	10531.31	531.31	5.313066	24.54	88.494605	10431.87	10431.87	99.431634	0.000000	0.000000	6.072213	6.292558	-0.089943	0.00	0	
1747335600000	cbBTC,USDC	0.05168056,5123.50	10556.04	556.04	5.560429	24.60	88.432957	10456.06	10456.06	99.982470	0.000000	0.000000	6.072213	6.292558	-0.099830	0.00	0	
1747339200000	cbBTC,USDC	0.05168056,5123.50	10570.84	570.84	5.708385	24.62	88.430506	10470.49	10470.49	100.345518	0.000000	0.000000	6.072213	6.292558	-0.105951	0.00	0	
1747342800000	cbBTC,USDC	0.05168056,5123.50	10561.48	561.48	5.614838	24.63	88.997843	10460.82	10460.82	100.667789	0.000000	0.000000	6.072213	6.292558	-0.101829	0.00	0	
1747346400000	cbBTC,USDC	0.05168056,5123.50	10576.07	576.07	5.760668	24.64	88.960998	10475.07	10475.07	100.992041	0.000000	0.000000	6.072213	6.292558	-0.107929	0.00	0	
1747350000000	cbBTC,USDC	0.05168056,5123.50	10587.39	587.39	5.873878	24.65	89.011782	10486.07	10486.07	101.321190	0.000000	0.000000	6.072213	6.292558	-0.112742	0.00	0	
1747353600000	cbBTC,USDC	0.05168056,5123.50	10586.59	586.59	5.865872	24.63	89.234145	10485.07	10485.07	101.518287	0.000000	0.000000	6.072213	6.292558	-0.112301	0.00	0	
1747357200000	cbBTC,USDC	0.05168056,5123.50	10601.94	601.94	6.019397	24.65	89.198948	10500.08	10500.08	101.863150	0.000000	0.000000	6.072213	6.292558	-0.119012	0.00	0	
1747360800000	cbBTC,USDC	0.05168056,5123.50	10610.75	610.75	6.107542	24.67	89.338829	10508.54	10508.54	102.217285	0.000000	0.000000	6.072213	6.292558	-0.122873	0.00	0	
1747364400000	cbBTC,USDC	0.05168056,5123.50	10603.65	603.65	6.036459	24.63	89.631439	10501.32	10501.32	102.327100	0.000000	0.000000	6.072213	6.292558	-0.119576	0.00	0	
1747368000000	cbBTC,USDC	0.05168056,5123.50	10596.31	596.31	5.963119	24.57	89.865262	10493.94	10493.94	102.374006	0.000000	0.000000	6.072213	6.292558	-0.116246	0.00	0	
1747371600000	cbBTC,USDC	0.05168056,5123.50	10599.09	599.09	5.990877	24.54	89.975463	10496.54	10496.54	102.550043	0.000000	0.000000	6.072213	6.292558	-0.117414	0.00	0	
1747375200000	cbBTC,USDC	0.05168056,5123.50	10602.35	602.35	6.023459	24.49	89.955826	10499.73	10499.73	102.611366	0.000000	0.000000	6.072213	6.292558	-0.118858	0.00	0	
1747378800000	cbBTC,USDC	0.05168056,5123.50	10590.65	590.65	5.906494	24.45	90.362330	10487.93	10487.93	102.718937	0.000000	0.000000	6.072213	6.292558	-0.113567	0.00	0	
1747382400000	cbBTC,USDC	0.05168056,5123.50	10571.99	571.99	5.719901	24.41	90.961484	10469.15	10469.15	102.842428	0.000000	0.000000	6.072213	6.292558	-0.105374	0.00	0	
1747386000000	cbBTC,USDC	0.05168056,5123.50	10590.65	590.65	5.906483	24.39	90.672282	10487.63	10487.63	103.021207	0.000000	0.000000	6.072213	6.292558	-0.113433	0.00	0	
1747389600000	cbBTC,USDC	0.05168056,5123.50	10594.14	594.14	5.941408	24.35	90.682509	10491.02	10491.02	103.117443	0.000000	0.000000	6.072213	6.292558	-0.114943	0.00	0	
1747393200000	cbBTC,USDC	0.05168056,5123.50	10584.92	584.92	5.849179	24.30	90.973695	10481.74	10481.74	103.173641	0.000000	0.000000	6.072213	6.292558	-0.110838	0.00	0	
1747396800000	cbBTC,USDC	0.05168056,5123.50	10580.24	580.24	5.802392	24.25	91.165506	10476.99	10476.99	103.245154	0.000000	0.000000	6.072213	6.292558	-0.108763	0.00	0	
1747400400000	cbBTC,USDC	0.05168056,5123.50	10604.47	604.47	6.044694	24.27	90.947505	10500.84	10500.84	103.631001	0.000000	0.000000	6.072213	6.292558	-0.119358	0.00	0	
1747404000000	cbBTC,USDC	0.05168056,5123.50	10582.74	582.74	5.827378	24.27	91.759739	10478.85	10478.85	103.886423	0.000000	0.000000	6.072213	6.292558	-0.109572	0.00	0	
1747407600000	cbBTC,USDC	0.05168056,5123.50	10610.88	610.88	6.108762	24.31	91.498284	10506.55	10506.55	104.326418	0.000000	0.000000	6.072213	6.292558	-0.121961	0.00	0	
1747411200000	cbBTC,USDC	0.05168056,5123.50	10614.30	614.30	6.143016	24.32	91.741498	10509.65	10509.65	104.648228	0.000000	0.000000	6.072213	6.292558	-0.123387	0.00	0	
1747414800000	cbBTC,USDC	0.05168056,5123.50	10597.21	597.21	5.972085	24.28	92.318409	10492.42	10492.42	104.788706	0.000000	0.000000	6.072213	6.292558	-0.115566	0.00	0	
1747418400000	cbBTC,USDC	0.05168056,5123.50	10592.70	592.70	5.926966	24.25	92.565592	10487.78	10487.78	104.918347	0.000000	0.000000	6.072213	6.292558	-0.113500	0.00	0	
1747422000000	cbBTC,USDC	0.05168056,5123.50	10603.79	603.79	6.037940	24.23	92.475966	10498.69	10498.69	105.105029	0.000000	0.000000	6.072213	6.292558	-0.118385	0.00	0	
1747425600000	cbBTC,USDC	0.05168056,5123.50	10589.38	589.38	5.893776	24.18	92.915802	10484.20	10484.20	105.177929	0.000000	0.000000	6.072213	6.292558	-0.111918	0.00	0	
1747429200000	cbBTC,USDC	0.05168056,5123.50	10583.53	583.53	5.835297	24.15	93.182479	10478.24	10478.24	105.293581	0.000000	0.000000	6.072213	6.292558	-0.109304	0.00	0	
1747432800000	cbBTC,USDC	0.05168056,5123.50	10579.07	579.07	5.790734	24.09	93.335826	10473.74	10473.74	105.333076	0.000000	0.000000	6.072213	6.292558	-0.107352	0.00	0	
1747436400000	cbBTC,USDC	0.05168056,5123.50	10578.19	578.19	5.781862	24.04	93.428899	10472.78	10472.78	105.401936	0.000000	0.000000	6.072213	6.292558	-0.106939	0.00	0	
1747440000000	cbBTC,USDC	0.05168056,5123.50	10573.55	573.55	5.735513	24.02	93.700345	10468.00	10468.00	105.552199	0.000000	0.000000	6.072213	6.292558	-0.104882	0.00	0	
1747443600000	cbBTC,USDC	0.05168056,5123.50	10542.26	542.26	5.422595	24.01	94.740677	10436.47	10436.47	105.793960	0.000000	0.000000	6.072213	6.292558	-0.091784	0.00	0	
1747447200000	cbBTC,USDC	0.05168056,5123.50	10566.39	566.39	5.663876	24.02	94.456143	10460.28	10460.28	106.112394	0.000000	0.000000	6.072213	6.292558	-0.101600	0.00	0	
1747450800000	cbBTC,USDC	0.05168056,5123.50	10579.89	579.89	5.798947	23.99	94.268276	10473.63	10473.63	106.262780	0.000000	0.000000	6.072213	6.292558	-0.107305	0.00	0	
1747454400000	cbBTC,USDC	0.05168056,5123.50	10585.56	585.56	5.855602	23.95	94.224525	10479.20	10479.20	106.360041	0.000000	0.000000	6.072213	6.292558	-0.109724	0.00	0	
1747458000000	cbBTC,USDC	0.05168056,5123.50	10574.18	574.18	5.741803	23.90	94.538185	10467.80	10467.80	106.384884	0.000000	0.000000	6.072213	6.292558	-0.104795	0.00	0	
1747461600000	cbBTC,USDC	0.05168056,5123.50	10578.29	578.29	5.782939	23.85	94.515126	10471.83	10471.83	106.463994	0.000000	0.000000	6.072213	6.292558	-0.106527	0.00	0	
1747465200000	cbBTC,USDC	0.05168056,5123.50	10578.75	578.75	5.787482	23.80	94.556172	10472.23	10472.23	106.515248	0.000000	0.000000	6.072213	6.292558	-0.106701	0.00	0	
1747468800000	cbBTC,USDC	0.05168056,5123.50	10577.90	577.90	5.779046	23.77	94.722635	10471.25	10471.25	106.656762	0.000000	0.000000	6.072213	6.292558	-0.106276	0.00	0	
1747472400000	cbBTC,USDC	0.05168056,5123.50	10549.85	549.85	5.498481	23.74	95.569428	10443.06	10443.06	106.789673	0.000000	0.000000	6.072213	6.292558	-0.094456	0.00	0	
1747476000000	cbBTC,USDC	0.05168056,5123.50	10550.28	550.28	5.502760	23.70	95.624262	10443.42	10443.42	106.853721	0.000000	0.000000	6.072213	6.292558	-0.094605	0.00	0	
1747479600000	cbBTC,USDC	0.05168056,5123.50	10556.91	556.91	5.569065	23.66	95.567493	10449.94	10449.94	106.962122	0.000000	0.000000	6.072213	6.292558	-0.097285	0.00	0	
1747483200000	cbBTC,USDC	0.05168056,5123.50	10551.90	551.90	5.518971	23.61	95.713635	10444.92	10444.92	106.980926	0.000000	0.000000	6.072213	6.292558	-0.095216	0.00	0	
1747486800000	cbBTC,USDC	0.05168056,5123.50	10537.98	537.98	5.379801	23.57	96.168126	10430.90	10430.90	107.080456	0.000000	0.000000	6.072213	6.292558	-0.089555	0.00	0	
1747490400000	cbBTC,USDC	0.05168056,5123.50	10562.39	562.39	5.623925	23.56	95.773725	10455.09	10455.09	107.298759	0.000000	0.000000	6.072213	6.292558	-0.099425	0.00	0	
1747494000000	cbBTC,USDC	0.05168056,5123.50	10555.22	555.22	5.552211	23.51	95.997035	10447.88	10447.88	107.339428	0.000000	0.000000	6.072213	6.292558	-0.096434	0.00	0	
1747497600000	cbBTC,USDC	0.05168056,5123.50	10550.61	550.61	5.506126	23.47	96.211282	10443.18	10443.18	107.434555	0.000000	0.000000	6.072213	6.292558	-0.094505	0.00	0	
1747501200000	cbBTC,USDC	0.05168056,5123.50	10565.50	565.50	5.654951	23.45	96.015254	10457.88	10457.88	107.610953	0.000000	0.000000	6.072213	6.292558	-0.100594	0.00	0	
1747504800000	cbBTC,USDC	0.05168056,5123.50	10556.88	556.88	5.568840	23.42	96.369497	10449.14	10449.14	107.743762	0.000000	0.000000	6.072213	6.292558	-0.096953	0.00	0	
1747508400000	cbBTC,USDC	0.05168056,5123.50	10564.81	564.81	5.648119	23.38	96.263146	10456.98	10456.98	107.835847	0.000000	0.000000	6.072213	6.292558	-0.100213	0.00	0	
1747512000000	cbBTC,USDC	0.05168056,5123.50	10576.58	576.58	5.765817	23.35	96.088632	10468.63	10468.63	107.956348	0.000000	0.000000	6.072213	6.292558	-0.105150	0.00	0	
1747515600000	cbBTC,USDC	0.05168056,5123.50	10569.48	569.48	5.694750	23.31	96.351516	10461.44	10461.44	108.037210	0.000000	0.000000	6.072213	6.292558	-0.102091	0.00	0	
1747519200000	cbBTC,USDC	0.05168056,5123.50	10559.74	559.74	5.597443	23.27	96.666386	10451.64	10451.64	108.103963	0.000000	0.000000	6.072213	6.292558	-0.097988	0.00	0	
1747522800000	cbBTC,USDC	0.05168056,5123.50	10565.32	565.32	5.653173	23.23	96.615006	10457.13	10457.13	108.191500	0.000000	0.000000	6.072213	6.292558	-0.100276	0.00	0	
1747526400000	cbBTC,USDC	0.05168056,5123.50	10575.04	575.04	5.750409	23.20	96.493009	10466.73	10466.73	108.312680	0.000000	0.000000	6.072213	6.292558	-0.104339	0.00	0	
1747530000000	cbBTC,USDC	0.05168056,5123.50	10569.12	569.12	5.691199	23.15	96.663768	10460.79	10460.79	108.332978	0.000000	0.000000	6.072213	6.292558	-0.101816	0.00	0	
1747533600000	cbBTC,USDC	0.05168056,5123.50	10573.32	573.32	5.733158	23.10	96.596393	10464.94	10464.94	108.370902	0.000000	0.000000	6.072213	6.292558	-0.103579	0.00	0	
1747537200000	cbBTC,USDC	0.05168056,5123.50	10570.42	570.42	5.704247	23.05	96.721597	10462.00	10462.00	108.421606	0.000000	0.000000	6.072213	6.292558	-0.102330	0.00	0	
1747540800000	cbBTC,USDC	0.05168056,5123.50	10575.88	575.88	5.758759	23.01	96.644260	10467.40	10467.40	108.480819	0.000000	0.000000	6.072213	6.292558	-0.104624	0.00	0	
